#id_tuit,date,text
1506749156639100929,2022-03-23 17:46:07-04:00,"En el marco de nuestra estrategia de coordinación con autoridades y sociedad civil, hoy sostuvimos una reunión con las hermanas y hermanos senadores y diputados de #SantaCruz. Estamos comprometidos con el fortalecimiento del aparato productivo cruceño. #EstamosSaliendoAdelante https://t.co/1CnvQ3Nur6"
1506739741974220806,2022-03-23 17:08:43-04:00,"Saludamos a Villa Abecia, #Chuquisaca, en su 78 aniversario. Este hermoso municipio cinteño es productor de vinos y singanis de alta calidad. Posee sitios con arte rupestre y atractivos turísticos como las cascadas de río Chico. ¡Felicidades hermanas y hermanos de Villa Abecia! https://t.co/fIeUZPndxg"
1506632919724478472,2022-03-23 10:04:14-04:00,"Por justicia, historia y razón, hoy y siempre ¡#MarParaBolivia! https://t.co/mkw1E41qEE"
1506632762106724362,2022-03-23 10:03:37-04:00,"Estamos seguros, que más temprano que tarde, se rectificará la injusticia de nuestro enclaustramiento y reconstituiremos nuestra relación ancestral y soberana con los mares, derecho con el que nacimos como #Bolivia, y al que nunca renunciaremos. https://t.co/apzfrYiNhT"
1506632755689443335,2022-03-23 10:03:35-04:00,"A días de haber asumido la importante conducción de Chile, estas declaraciones fueron transmitidas por el ex presidente Allende al historiador y periodista boliviano, Néstor Taboada, el 12 de noviembre de 1970. https://t.co/5EU7pBMWF0"
1506632749674909702,2022-03-23 10:03:34-04:00,“Chile tiene una centenaria deuda con Bolivia y estamos dispuestos a emprender una solución histórica. Bolivia retornará soberana a las costas del Pacífico” https://t.co/mhSqSZNoTs
1506632743584739331,2022-03-23 10:03:32-04:00,"(Hilo) En este sentido, hacemos un llamado al gobierno de la hermana República de #Chile, a hacer suyas las palabras de #SalvadorAllende y que se mantienen vivas en el corazón de muchas hermanas y hermanos chilenos: https://t.co/ajmBXTDYDk"
1506627435185459219,2022-03-23 09:42:26-04:00,"que se han traducido en restricción de derechos para los pueblos, y que han llevado a rupturas de lazos de hermandad que nos unían incluso antes de la colonización y de la constitución de Estados nacionales."
1506627432966676488,2022-03-23 09:42:26-04:00,"Debemos avanzar en esa dirección, superando todas aquellas barreras y marcos de relacionamiento tradicionales entre Estados,"
1506627430869516298,2022-03-23 09:42:25-04:00,"tienen derecho a mantener y fortalecer su propia relación espiritual con las tierras, territorios, aguas, mares costeros y otros recursos que tradicionalmente han poseído u ocupado."
1506627428935999488,2022-03-23 09:42:25-04:00,"Bolivia es un Estado Plurinacional, cuyo corazón son los pueblos indígenas originarios, y como señala la Declaración de las Naciones Unidas sobre los Derechos de los Pueblos Indígenas,"
1506627426583031816,2022-03-23 09:42:24-04:00,A partir de diálogos sinceros podemos superar lo que nos separa y priorizar lo que nos une. https://t.co/OyZYXVebxI
1506627421633662986,2022-03-23 09:42:23-04:00,"Bolivia y Chile tienen mucho que aportar a la integración suramericana, latinoamericana y caribeña, a la construcción de una nueva historia en nuestra región, y contribuir a la edificación de un mundo multipolar en el que no exista una sola nación hegemónica."
1506627419473690624,2022-03-23 09:42:23-04:00,"Hacemos votos para que bajo el liderazgo del hermano presidente Gabriel Boric, se ponga fin al enclaustramiento del pueblo boliviano, una herida abierta en nuestra Patria Grande desde hace 143 años."
1506627417246416901,2022-03-23 09:42:22-04:00,"Recientemente ha asumido la conducción de nuestra hermana República de Chile un gobierno progresista, y el pueblo chileno avanza en una histórica Asamblea Constituyente."
1506627414637649920,2022-03-23 09:42:22-04:00,"Bolivia y Chile tienen mayores oportunidades si encaminan un trabajo conjunto, superando el discurso de siglos pasados y avanzando en la diplomacia de los pueblos, generando diálogos de buena fe. https://t.co/0MxwrZZWj8"
1506626239527899142,2022-03-23 09:37:41-04:00,Chile es consciente que el encierro boliviano es una de sus faltas internacionales más graves y que el inmenso daño que ha cometido en 1879 está en la conciencia internacional.
1506626237674016768,2022-03-23 09:37:41-04:00,"Por ello, el restablecimiento de relaciones diplomáticas solo se podrá dar en el marco de la solución al tema marítimo pendiente."
1506626235748786176,2022-03-23 09:37:41-04:00,"Asimismo, en el mencionado artículo, se señala que la solución efectiva al diferendo marítimo a través de medios pacíficos y el ejercicio  pleno de la soberanía  sobre  dicho  territorio, constituyen  objetivos  permanentes e irrenunciables del Estado boliviano."
1506626232796000266,2022-03-23 09:37:40-04:00,"(Hilo) El derecho al mar de #Bolivia es un derecho irrenunciable e imprescriptible, sobre el territorio que le dé acceso al Océano Pacífico y su espacio marítimo, así lo establece el artículo 267 de nuestra Constitución Política del Estado. https://t.co/KsPSA1QTz2"
1506625244072751113,2022-03-23 09:33:44-04:00,"Conforme a la conclusión de la Corte, Bolivia y Chile pueden continuar su diálogo e intercambios, en un espíritu de buena vecindad para abordar los asuntos relativos a la situación del enclaustramiento de Bolivia, solución que ambos han reconocido es una materia de interés mutuo."
1506625242093035523,2022-03-23 09:33:44-04:00,"a identificar una solución apropiada a la situación de mediterraneidad de Bolivia posterior a la Guerra del Pacífico y al Tratado de 1904, sin que hasta la fecha se haya logrado resultados concretos."
1506625239068856322,2022-03-23 09:33:43-04:00,"(Hilo) Es importante recalcar hermanas y hermanos, que la Corte Internacional de Justicia, en su sentencia de 1 de octubre de 2018, dejó claro que existe una larga historia de diálogos, intercambios y negociaciones orientadas… https://t.co/9SoRX1PFq8"
1506624135379750917,2022-03-23 09:29:20-04:00,"La pérdida de nuestra cualidad marítima y la existencia de clases dominantes de pensamiento y comportamiento extranjerizante y colonial, reforzaron nuestra posición de país capitalista dependiente."
