#id_tuit,date,text
1503786505575174145,2022-03-15 13:33:36-04:00,"El #Censo2022 en #Bolivia será  el 16 de noviembre, tenemos hasta septiembre para organizarnos y que no nos tomen el pelo con eso más como el 2012 y su charada racista."
1503762704258924545,2022-03-15 11:59:01-04:00,@LatAmFr Podría ampliar más sobre el tema por favor?
1503762561271013385,2022-03-15 11:58:27-04:00,"@Jherysao Realmente, hay qué informarse antes de ser tan mala leche para responder así a una pregunta, y pasar vergüenza además. Ucrania está con ley marcial desde el 24 de febrero 👍🏻 Cc. @JuanPuebloLibre"
1503535469627252742,2022-03-14 20:56:04-04:00,@JRMarquezM Jajajajaja mejor y traes algunos refugiados.
1503526874944737281,2022-03-14 20:21:55-04:00,@JRMarquezM Jajaja cuando no! Pero tendrías qué elegir un lado pe!
1503522564710223872,2022-03-14 20:04:48-04:00,"No es por  ser mala tipa, pero no se supone que todos los varones de #Ukrania debían quedarse a defender su país por ley?  Pregunto   #ParejaUcraniana"
1503375825370030081,2022-03-14 10:21:42-04:00,"@step_zampi Consciencia de clase dice la qué no tiene ni conciencia, siempre desclasada."
1503191622502166529,2022-03-13 22:09:45-04:00,@Nicolassymmes Migranol y hielito👍🏻
1502745778862772228,2022-03-12 16:38:08-04:00,"Existen dos maneras de ser feliz en esta vida, una es hacerse el idiota, la otra es serlo.   Síganme para más consejos estilo Schopenhauer 😑"
1502675350211289089,2022-03-12 11:58:16-04:00,"@Liberta20122758 Si por desagravio fuera, tendría que estar @ZetaMatkovic o cualquiera de los injustamente encarcelados."
1502672429621022721,2022-03-12 11:46:40-04:00,"Lo advertido desde el año pasado, los demorats americanos haciendo injerencia en #Bolivia con el claro  fin de perpetuar la dictadura afin al globalismo INSTRUYEN informe sobre 2019.  A ver si ahora despiertan bolivianos!   #SOSBolivia"
1502442569938046978,2022-03-11 20:33:17-04:00,"@mexicambita No? Compartan sus cancioncitas mexicambita, así salseamos 😉"
1502440573881380865,2022-03-11 20:25:21-04:00,@YoungWick3 Qué es autopia Young? Para mi de utopía 🤣
1502432779761455104,2022-03-11 19:54:23-04:00,Viernes mood 💓💃 https://t.co/ues5bVlPGC
1502339265266524166,2022-03-11 13:42:47-04:00,"Bueno, yo argumento qué en el caso de comercios, es un emprendimiento de inversión privada que da un servicio al público. Se debería respetar el ejercicio de la propiedad privada y en una sociedad educada no existirían éste tipo de problemas."
1502323574148780032,2022-03-11 12:40:26-04:00,"@Julio_Orellana7 Cómo abogado, buen aporte Julito!"
1502317940858769410,2022-03-11 12:18:03-04:00,Ayer dos influencers de más  de 100k me pelearon sobre si los restaurantes en #Bolivia son propiedad  privada.  Qué opina el público? ¿Un restaurante es propiedad privada?  Rt para llegar a más gente por favor.
1502058163620569089,2022-03-10 19:05:47-04:00,"Hoy en el más ingrato de los olvidos falleció el HÉROE de hispanoamerica; el oficial Mario Terán Salazar, quién paró el avance del asesino de la cabaña y su grupo de racistas y homofóbicos comunistas. Paz en su tumba y gloria a los beneméritos de Ñancahuazú! #ComunismoEsMiseria https://t.co/opy6hiTjgH"
1501613973233618944,2022-03-09 13:40:44-04:00,@YoungWick3 @SusanaBejarano @ValeQinaya @susanariverog @LorenVillarroel @NadiaCruzDP @mujerescreando1 @Adriana1989sa @canela_cs Gracias Alex 🤗🤗🤗
1501573686775615488,2022-03-09 11:00:39-04:00,"RT @Psicoadictiva: Independientemente de cómo te traten los demás, elige siempre obrar con amor y bondad, pues es lo único que determinará…"
1501569619601076231,2022-03-09 10:44:29-04:00,"Pasó el #8M feministas bolcheviques, el simulacro de ""sororidad"" ha terminado, pueden volver a ser las mismas brujas malvadas de siempre.   #FeminismoEsCancer"
